path,sentence
common_voice_id_22539670.mp3,dick telah mengalami kecelakaan lalu lintas
common_voice_id_25378297.mp3,hari ini hujan turun rintik rintik
common_voice_id_25476571.mp3,kucing itu sedang tidur
common_voice_id_27210036.mp3,sami berlari ke kamar tidur layla
common_voice_id_35413121.mp3,aku datang kemarin
common_voice_id_25287098.mp3,mila memakai kerudung berwarna merah muda
common_voice_id_28672445.mp3,saya mengerti bahwa hal itu tidak mudah bagi anda
common_voice_id_26265274.mp3,paduan suara itu juga tampil di perancis dan spanyol
common_voice_id_26576197.mp3,saya harus menulis karangan dalam bahasa inggris selambat lambatnya tanggal empat
common_voice_id_34369559.mp3,mau naik kereta atau mobil
common_voice_id_28734622.mp3,kaus saya belum kering
common_voice_id_35347393.mp3,dia terserang demam tinggi
common_voice_id_26270225.mp3,dengan dilisensikan ke hanalei hawaii united states stasiun tersebut melayani pulau kauai
common_voice_id_27457657.mp3,saya lupa nama orang itu
common_voice_id_25448415.mp3,saya tidak bisa bicara hal kebalikannya
common_voice_id_21782756.mp3,rumahku sudah punya asuransi kebakaran
common_voice_id_35403946.mp3,antrian nya cukup panjang
common_voice_id_26674564.mp3,berapa umurnya sekarang
common_voice_id_26242777.mp3,lihat daftar anggota komite saat ini
common_voice_id_36318426.mp3,kalau padi yang ditanam rumput ikut tumbuh kalau rumput yang ditanam padi takkan tumbuh
common_voice_id_36318347.mp3,bulan lalu ada toserba dibuka di kota sebelah
common_voice_id_19987657.mp3,jakarta sudah padat penduduk
common_voice_id_36115855.mp3,kamu tidak melihat apapun
common_voice_id_27777116.mp3,kami berangkat besok siang
common_voice_id_21195065.mp3,lusa ada pertandingan bisbol
common_voice_id_25443939.mp3,saya berhenti dari pekerjaan saya sebagai seorang guru
common_voice_id_26267883.mp3,demi tuhan dan ulster
common_voice_id_26571440.mp3,saya bosan mendengar hal itu
common_voice_id_25165820.mp3,percobaannya berhasil
common_voice_id_35373231.mp3,kejadian itu membuat dia terkenal
common_voice_id_35628374.mp3,tidak ada mawar yang tidak berduri
common_voice_id_25301342.mp3,mari kita beristirahat sebentar di dekat sini
common_voice_id_27649664.mp3,karena sakit kepala malam ini saya tidur awal
common_voice_id_23827460.mp3,mungkin tertekan secara tak sengaja
common_voice_id_35403956.mp3,setelah tidur nyenyak perasaan menjadi enteng
common_voice_id_36938414.mp3,saya membantu anak kecil yang tersesat di mal
common_voice_id_26259746.mp3,seorang wanita muda berkemeja polka dot dan memakai kacamata berada di depan pepohonan
common_voice_id_29746400.mp3,toilet ada di lantai dua
common_voice_id_28655267.mp3,saya bukan dokter
common_voice_id_25444879.mp3,itu luar biasa
common_voice_id_25799113.mp3,ucapkan selamat tinggal
common_voice_id_35277545.mp3,tas itu milik siapa
common_voice_id_30449803.mp3,aku tidak mau memakannya
common_voice_id_25436870.mp3,dia mengambil pelajaran piano seminggu sekali
common_voice_id_27794631.mp3,tadi malam saya tidur awal karena lelah
common_voice_id_36383991.mp3,kamu tidak perlu datang dengan terburu buru begitu
common_voice_id_25311201.mp3,awas ada lubang di jalanan
common_voice_id_27204019.mp3,bukankah kamu berencana untuk pergi berdansa dengan mary
common_voice_id_27457785.mp3,tolong tanyain dong sama dia
common_voice_id_25775966.mp3,tom menggunakan uang pinjaman kita dengan baik
common_voice_id_25405711.mp3,penata rambut itu ramping dan cantik
common_voice_id_26250716.mp3,hampir semua residennya awalnya dipekerjakan di industri agrikultur
common_voice_id_25627620.mp3,berkat pesawat orang dapat melakukan perjalanan jarak jauh dengan cepat
common_voice_id_21298466.mp3,saya kehilangan kepercayaan padanya
common_voice_id_21699086.mp3,musim panen telah tiba
common_voice_id_25486383.mp3,jangan ribut di ruangan ini
common_voice_id_31358669.mp3,cintamu adalah semua yang aku mau
common_voice_id_25361563.mp3,coba lakukan dengan cara berbeda
common_voice_id_25407693.mp3,kemarin pak lee belajar huruf kanji dari pak matsui
common_voice_id_35126067.mp3,minuman yang paling saya sukai adalah teh
common_voice_id_25856338.mp3,sistem ekonomi syariah hingga kini belum dipraktekkan di kalangan pesantren
common_voice_id_27404371.mp3,cerita itu telah membuatnya berderai air mata
common_voice_id_28254941.mp3,aku telah menunda kencanku karena harus kerja lembur
common_voice_id_26269949.mp3,sebentar lagi dia kembali
common_voice_id_25417305.mp3,saya sedang mencari pekerjaan paruh waktu
common_voice_id_25303240.mp3,kamu sudah makan nasi
common_voice_id_27669184.mp3,pada hari ini suasana sangatlah mencekam
common_voice_id_21699283.mp3,itu merupakan wawancara yang dilakukan dengan rancangan lama
common_voice_id_26264167.mp3,frampton comes alive itu salah satu album live laris di amerika serikat
common_voice_id_27428024.mp3,di jepang musim semi anginnya kencang
common_voice_id_25435616.mp3,semua apel yang jatuh dimakan oleh babi
common_voice_id_36523998.mp3,gunakanlah kata kata yang dapat aku pahami
common_voice_id_27143603.mp3,itu bukan acara politik cuma deklarasi gerakan massa saja
common_voice_id_25414908.mp3,pak yamada paling tinggi sekelas
common_voice_id_26242620.mp3,tetapi ada denyut nadi di hatinya
common_voice_id_20953606.mp3,tidak boleh meletakkan barang di sini
common_voice_id_26656441.mp3,terima kasih atas kerja kerasmu
common_voice_id_25449486.mp3,saya belajar sejak tahun lalu
common_voice_id_25348768.mp3,silahkan menghubungi saya kembali nanti
common_voice_id_20953661.mp3,berapa harga dasi ini
common_voice_id_26591786.mp3,aku tahu kalau kamu yang telah melakukannya
common_voice_id_19817074.mp3,dia lebih baik dariku
common_voice_id_26259614.mp3,rhodri wafat dengan meninggalkan setidaknya empat anak lelaki yang akan berbagi warisan tanah sendiri
common_voice_id_25470344.mp3,apakah ada area bebas rokok
common_voice_id_26258948.mp3,seorang pria duduk di sebuah subway dan melihat ke kamera
common_voice_id_36805818.mp3,saya ingin minum teh panas
common_voice_id_26568107.mp3,aku adalah seorang pengembang
common_voice_id_21699521.mp3,buku ini sesuai dengan kebutuhanmu
common_voice_id_26586131.mp3,tinggalkan sendiri gadis kecil itu mulai menangis
common_voice_id_26865975.mp3,saya pergi jalan jalan ke taman dengan anjing saya pada malam hari
common_voice_id_35628261.mp3,segeralah kembali
common_voice_id_25405835.mp3,kami menjalani malam demi malam di hutan
common_voice_id_25165906.mp3,apakah anda percaya pada tuhan
common_voice_id_21700023.mp3,apa yang membuat anda memutuskan untuk bekerja di perusahaan kami
common_voice_id_33573894.mp3,apa masih ada kursi kosong
common_voice_id_25956221.mp3,seorang remaja yang mengenakan kaos biru sedang bermain papan skate melewati sebuah video blockbuster
common_voice_id_26240495.mp3,dayung dipegang dengan dua tangan agak berjauhan satu sama lain
common_voice_id_25443891.mp3,cermin hati adalah mata
common_voice_id_27795535.mp3,undang ia ke dalam rapat perdamaian akibat dari kejadian hari ini
common_voice_id_19115416.mp3,tom melanjutkan menyapu lantai
common_voice_id_19817046.mp3,dia memberiku garam
common_voice_id_25831749.mp3,anak itu menunggangi kuda untuk pertama kalinya
common_voice_id_27374066.mp3,dia takut kucing
common_voice_id_27408188.mp3,dia sedang menulis novel
common_voice_id_35950234.mp3,nama anjing itu adalah ken
common_voice_id_25802527.mp3,sekarang kakak perempuan saya tinggal di tokyo sendirian
common_voice_id_31212699.mp3,kita tidak sedang berperang tapi berkompetisi
common_voice_id_26270380.mp3,hargailah kado pemberian orang lain
common_voice_id_20954573.mp3,ketika naik kereta dahulukan orang yang turun
common_voice_id_35117838.mp3,dia diduga membunuhnya karena membela diri
common_voice_id_35336114.mp3,tom meminta kami untuk diam
common_voice_id_25798167.mp3,kita semua berbicara dengan bahasa inggris
common_voice_id_27795499.mp3,ada lebih banyak mobil di jalan saat musim panas dari pada di musim dingin
common_voice_id_30515686.mp3,apakah kamu sudah minum obat
common_voice_id_25301691.mp3,terima kasih tuhan memberkati anda dan semoga tuhan memberkati amerika serikat
common_voice_id_25620171.mp3,saya pikir dia akan senang jika bertemu denganmu
common_voice_id_20531365.mp3,saya bekerja dengan menggunakan komputer
common_voice_id_20953786.mp3,saya hanya bergurau
common_voice_id_25902957.mp3,dia bergabung kembali dengan royal fusiliers menjelang akhir peperangan
common_voice_id_26242290.mp3,bangsa romawi dengan cepat mengalahkan bangsa makedonia pada pertempuran pydna yang kedua
common_voice_id_35291155.mp3,stroberi sekarang ini sedang musim
common_voice_id_25348904.mp3,kau dalam masalah jika makan kue itu
common_voice_id_25262261.mp3,yang perlu anda lakukan hanyalah menandatangani nama anda di sini
common_voice_id_25802524.mp3,dia mungkin kembali kerumah melalui jalan lain
common_voice_id_28453137.mp3,dia sangat mirip dengan ayahnya
common_voice_id_25464728.mp3,merajut dapat merupakan hobi yang mahal
common_voice_id_25469037.mp3,dia mengajakku pergi ke kantin namun aku harus masuk kelas sekarang
common_voice_id_26865966.mp3,kedua orang tua saya tinggal dekat laut
common_voice_id_25469230.mp3,ledakan populasi adalah masalah yang serius
common_voice_id_27458051.mp3,jika tuhan tidak ada mungkin pena tidak mungkin bisa ditemukan
common_voice_id_36383887.mp3,jim rajin bekerja sedangkan john malas bekerja
common_voice_id_27224264.mp3,senang bertemu denganmu
common_voice_id_20953791.mp3,saya setiap pagi pergi jalan jalan
common_voice_id_25407692.mp3,ketika keluar saya lupa mematikan lampu
common_voice_id_28850152.mp3,semangat untuk hari ini
common_voice_id_26228242.mp3,add ons lainnya memberikan dukungan faks text to speech codec tambahan dan fitur baru
common_voice_id_25470377.mp3,foto itu diambil bulan lalu
common_voice_id_26242606.mp3,venstre juga merupakan salah satu anggota penemu liberal international
common_voice_id_27599750.mp3,dia bertindak seperti orang suci
common_voice_id_30471171.mp3,ada yang bisa memberi saya jawaban
common_voice_id_21699999.mp3,dia belum datang juga dia pasti ketinggalan bis
common_voice_id_27457918.mp3,kembalikan dompetku
common_voice_id_25971896.mp3,pantai vatera berada sejauh lima kilometer ke selatan
common_voice_id_27450112.mp3,tidur dan menunggu keberuntungan
common_voice_id_31249940.mp3,kamu percaya pernyataan saksi itu
common_voice_id_36318115.mp3,ia memiliki wajah bulat
common_voice_id_19821410.mp3,kita akan berjuang sampai akhir
common_voice_id_26229451.mp3,ini secara efektif mengakhiri pemisahan
common_voice_id_27450232.mp3,pak yamada kuat dan sehat
common_voice_id_27222947.mp3,robert suka mengobrol dengan pacarnya
common_voice_id_35508289.mp3,saya memberi tahu teman saya nomor telepon bapak kimura
common_voice_id_26240489.mp3,itu telah memisahkan lingkungan yang satu dengan yang lain
common_voice_id_25335063.mp3,akibat dari kemacetan lalu lintas dia tidak dapat melihat keberangkatannya di stasiun
common_voice_id_35756232.mp3,letakkan tas tersebut diatas meja
common_voice_id_25345730.mp3,dia mengumpulkan pecahan pecahan piring
common_voice_id_25274556.mp3,selamat malam timmy
common_voice_id_27649724.mp3,darah lebih kental dari air
common_voice_id_27427527.mp3,rumah baru sangat nyaman karena dapurnya luas
common_voice_id_21298643.mp3,pelatih itu mengawasi berenangnya para perenang
common_voice_id_25953550.mp3,mengapa cerita itu muncul pasti telah ada perdebatan
common_voice_id_35507066.mp3,anda terlihat sangat pucat apakah anda baik baik saja
common_voice_id_36928177.mp3,dadaku rasanya nyeri
common_voice_id_33325024.mp3,para penduduk dari kota itu telah dibinasakan
common_voice_id_36986631.mp3,apa pekerjaan ayahmu
common_voice_id_25775520.mp3,besok saya ada di sekolah sepanjang pagi
common_voice_id_25407445.mp3,tom sangat suka bermain gitar
common_voice_id_25264760.mp3,ketika merokok saya menggunakan asbak
common_voice_id_37439372.mp3,anggur adalah pencemooh minuman keras adalah pembuat ribut dan siapa disesatkan olehnya tidaklah berhikmat
common_voice_id_35366539.mp3,dia meninggal kemarin
common_voice_id_19312293.mp3,dia berkualitas tinggi
common_voice_id_25440448.mp3,mengapa kamu menangis
common_voice_id_27457962.mp3,marc akan menjual mobil
common_voice_id_19802363.mp3,di atas meja ada vas bunga
common_voice_id_25969409.mp3,untuk pertimbangan di bawah ini seharusnya semua turunan yang diperlukan memang ada
common_voice_id_20955041.mp3,bapak lee menulis surat dalam bahasa jepang
common_voice_id_25832562.mp3,saya membeli satu lembar kartu pos di kantor pos
common_voice_id_26591671.mp3,itu bukan acara politik cuma deklarasi gerakan massa saja
common_voice_id_25402083.mp3,ia memiliki wajah bulat
common_voice_id_21698935.mp3,fotografi merupakan hobi yang mahal
common_voice_id_25436302.mp3,dengan menentukan jam terbang
common_voice_id_24015702.mp3,dia belum kembali dari gunung
common_voice_id_25774149.mp3,ini di luar pertanyaan
common_voice_id_26250667.mp3,branford wynton delfeayo dan jason juga musisi jaz
common_voice_id_26009308.mp3,bisnis massow lainnya termasuk halo dan tanduk dan massows angels
common_voice_id_25464743.mp3,di rumah saya ada tiga buah televisi
common_voice_id_26212989.mp3,dia meninggalkan sma untuk mengikuti kelas tari di chicago
common_voice_id_25971978.mp3,itu diproduksi sendiri dan di mix oleh tchad blake
common_voice_id_20954696.mp3,bukan bukan aku tetapi kamu
common_voice_id_25970220.mp3,namun semacam itu belum menjadi pendapat mayoritas dalam sidang
common_voice_id_21699025.mp3,saya dipinjami pensil oleh pak matsui
common_voice_id_35297831.mp3,jangan lakukan kesalahan seperti ini lagi
common_voice_id_25039411.mp3,aku ingin memberikan tanaman untuk ibuku
common_voice_id_25413066.mp3,kucing yang hilang tersebut masih belum ditemukan
common_voice_id_20967232.mp3,bahasa prancis memiliki bunyi vokal lebih banyak daripada bahasa jepang
common_voice_id_21699418.mp3,ada semangka di atas kepalamu
common_voice_id_35335989.mp3,mungkin kamu bisa berhasil
common_voice_id_27500278.mp3,mary ingin menjadi seorang pengajar
common_voice_id_35508648.mp3,biar kubantu memakai jas
common_voice_id_36318712.mp3,saya seharusnya membersihkan ruangan itu
common_voice_id_25464694.mp3,apa yang dilakukan ibumu saat kamu kembali ke rumah
common_voice_id_36806029.mp3,bagaimana kelihatannya
common_voice_id_25464763.mp3,kalau mengarah ke event lama tentu saja perlu
common_voice_id_35506476.mp3,tom tidak takut gagal
common_voice_id_25968362.mp3,menampilkan penari yang tampil secara sinkron dengan lampu latar ungu
common_voice_id_26978200.mp3,aku suka novel fiksi ilmiah
common_voice_id_36550180.mp3,bila kamu pergi lebih awal mungkin kamu bisa menghindari kemacetan yang parah ini
common_voice_id_32073563.mp3,dilarang merokok
common_voice_id_25397515.mp3,anjing dengan tongkat orang dengan pelajaran
common_voice_id_27512598.mp3,dengarkan aku
common_voice_id_36384038.mp3,anak anjing itu ingin tidur
common_voice_id_31745306.mp3,sejak kapan belajar bahasa jepang
common_voice_id_25449497.mp3,pintu harap ditutup
common_voice_id_26241221.mp3,ini merupakan kediaman eksekutif tertua yang masih digunakan di dunia baru
common_voice_id_25412444.mp3,apakah kamu punya minuman ringan
common_voice_id_26152406.mp3,pria berambut hitam sedang bernyanyi sambil berdiri dan pria bertopi cokelat sedang duduk bermain gitar
common_voice_id_25413050.mp3,dia mengantarkan murid ke sekolah
common_voice_id_27414427.mp3,ada yang bilang kalau dia pergi untuk melunasi hutangnya
common_voice_id_27628358.mp3,karena tembok kamar ini tipis saya berbicara dengan suara kecil
common_voice_id_36383880.mp3,salah satu mesin pesawat mati
common_voice_id_35285135.mp3,di depan rumah ada dua orang tak dikenal
common_voice_id_25264078.mp3,biarkan aku berpikir selama beberapa hari
